age,geographic_location,marital_status,number_of_dependents,occupation,employment_type,monthly_income,job_stability,total_debt,credit_score,savings_investments,monthly_fixed_expenses,monthly_variable_expenses,saving_goals_short_long_term,investment_preferences,risk_tolerance,financial_priorities,use_of_financial_management_tools,payment_history,experiences_with_financial_advising,label
54,Rural,Married,3,Unemployed,Intern,7511.150444826613,11,31594.38292398623,389,7981.03938191174,1329.3135664316635,966.504336937597,11369.041455881834,Real Estate,High,Save for House,False,Average,False,Invest in Stocks
66,Rural,Married,3,Retired,Full-Time,4735.725073673148,0,11208.771725185006,490,18712.16607892856,1452.848454731698,1029.381232887442,32475.550700079395,None,Medium,Travel,False,Good,False,Reduce Expenses
58,Rural,Widowed,3,Student,Full-Time,8835.356442155015,4,16912.405540032523,760,3623.0133408784404,1255.838661868233,1162.701667505003,15823.829248415515,Bonds,Medium,Retirement,False,Average,False,Invest in Stocks
44,Urban,Single,1,Employed,Part-Time,4235.163204704306,6,26654.059947787227,828,7252.854041930586,1572.2253920744643,1102.1932068166877,15770.194189404574,Bonds,Medium,Education,False,Poor,True,Reduce Expenses
48,Urban,Divorced,4,Unemployed,Part-Time,4138.074690284117,29,16854.524120271577,831,20622.534884054527,1537.9651197300366,1151.5594312906974,27349.31838054764,Stocks,High,Retirement,True,Good,True,Increase Savings
23,Urban,Widowed,4,Unemployed,Contract,3589.370705820568,28,0.0,354,13802.947434550137,1138.6498303772212,608.1167864784387,26666.593834450814,Bonds,High,Retirement,False,Poor,False,Reduce Expenses
33,Rural,Widowed,4,Self-Employed,Full-Time,3512.4491984823544,16,24587.04274918376,484,15729.467918922244,1076.3758733414036,0.0,12068.477255709484,Stocks,Low,Healthcare,True,Good,False,Reduce Expenses
55,Suburban,Divorced,1,Student,Intern,5932.41580435868,10,2712.2003050698477,679,5761.840052713268,933.6051027867579,1134.8797764477476,18339.198528962595,Bonds,Medium,Save for House,True,Average,False,Increase Savings
55,Urban,Single,4,Student,Intern,3322.1435710266514,22,28165.33339850506,532,4558.782983443934,1799.9357408184928,1070.658675044238,26898.668055071583,Real Estate,Medium,Healthcare,True,Poor,True,Increase Savings
67,Suburban,Divorced,1,Retired,Full-Time,3611.2783318099246,20,1215.952736163501,490,8672.575174374613,2170.55825172146,741.4790523701877,14080.171475504692,Bonds,High,Healthcare,False,Poor,True,Reduce Expenses
49,Rural,Widowed,1,Retired,Contract,3520.474883027351,7,22090.00313541938,437,14691.9773294486,873.1805755168399,1155.1183489425337,11590.37214175359,Stocks,Low,Save for House,True,Average,True,Reduce Expenses
50,Urban,Divorced,2,Unemployed,Intern,4149.037183907511,1,25463.11849280294,440,14185.896995454632,1442.514981996019,798.7440634812248,9926.308213427441,None,Low,Healthcare,True,Good,True,Reduce Expenses
66,Rural,Married,1,Self-Employed,Part-Time,2458.254173096204,17,50205.76019552351,540,19728.4788406116,834.3454318605411,829.1807617595911,14483.278493019661,Bonds,Medium,Healthcare,False,Poor,True,Invest in Stocks
34,Suburban,Married,0,Unemployed,Part-Time,4760.839857594512,9,0.0,707,7381.187784264701,1077.538372562282,1111.2885981745167,7628.469140765583,None,Low,Healthcare,False,Poor,False,Reduce Expenses
50,Rural,Married,0,Retired,Part-Time,5823.280082338892,2,24742.40300594716,659,13273.703854994355,2291.5411816596297,828.549710756129,17742.265329580492,None,Low,Retirement,True,Poor,False,Reduce Expenses
28,Rural,Single,4,Employed,Full-Time,4205.6295674747735,1,1094.956704124248,358,20744.255711252037,1602.3397621012948,727.566124872352,12696.117338142158,Cryptocurrency,Low,Save for House,False,Poor,True,Reduce Expenses
30,Urban,Married,0,Self-Employed,Part-Time,4627.349987289719,6,27179.193658405064,717,0.0,1279.7790336765268,711.8061117531169,24756.63578572088,Bonds,Low,Save for House,True,Good,False,Increase Savings
47,Suburban,Divorced,2,Student,Contract,2542.4780008627076,16,18316.283528971566,391,1922.857547070389,2084.335136162237,1033.129890239881,12391.064251270334,Real Estate,High,Education,False,Good,False,Invest in Stocks
18,Urban,Single,0,Employed,Part-Time,3646.7084213905805,12,31537.713561080607,825,8637.979828113463,1484.355154100519,674.0624875192677,33139.4411162066,Cryptocurrency,Medium,Travel,True,Good,False,Reduce Expenses
47,Rural,Divorced,1,Employed,Full-Time,4162.042017425948,0,41242.785294887995,616,2473.000304583772,1459.2722387686138,975.2924523684028,14740.507375545272,None,High,Retirement,True,Average,True,Increase Savings
44,Rural,Single,0,Student,Full-Time,5567.296900496768,20,14938.04002809683,847,6355.004130253596,1304.3536186138344,1259.100327514817,8065.374597726412,None,Medium,Healthcare,False,Average,True,Invest in Stocks
57,Suburban,Divorced,3,Unemployed,Full-Time,4115.531695338272,22,19799.447892341137,378,3161.7509616757998,531.398537309154,1052.8519769192178,17615.96089627257,Bonds,High,Healthcare,True,Poor,False,Reduce Expenses
40,Rural,Widowed,2,Self-Employed,Full-Time,3577.121979076018,0,33562.13426492826,318,10120.649165544273,2452.9506369897554,985.3258490806357,30709.68319634665,Real Estate,Medium,Education,True,Good,False,Invest in Stocks
37,Urban,Single,4,Employed,Part-Time,6556.624837657188,16,12062.882861254651,356,19576.40385082549,1790.2475390702366,572.7127328832031,20961.797662257817,Stocks,High,Education,True,Good,True,Increase Savings
23,Suburban,Widowed,3,Unemployed,Intern,4047.1903013523697,27,26047.464501181374,355,1428.7196628578586,1976.6465052909698,805.3613109037121,14904.444096890653,Real Estate,Low,Healthcare,False,Poor,False,Reduce Expenses
54,Rural,Widowed,2,Student,Part-Time,5740.956137894727,21,32582.88411172427,635,7883.310697236735,1300.501344632207,743.7691705397211,24334.426703079218,Stocks,Low,Save for House,False,Average,False,Invest in Stocks
37,Urban,Widowed,2,Unemployed,Contract,7744.664273919341,2,3857.1822587305633,745,10163.540302955433,1850.59122584731,1150.0442935699366,25437.026448747445,Real Estate,Medium,Save for House,False,Poor,False,Reduce Expenses
54,Urban,Widowed,2,Employed,Full-Time,3008.510926011222,24,0.0,362,7270.411272443055,1068.9447601092215,375.6476593864616,9740.680172291712,Bonds,High,Travel,False,Average,True,Invest in Stocks
23,Suburban,Widowed,0,Self-Employed,Part-Time,2675.466496513204,2,22635.693701768534,828,1318.6475897283017,1731.5328480519233,963.2272170026662,15535.699689904053,Stocks,High,Save for House,True,Poor,True,Invest in Stocks
46,Rural,Widowed,0,Self-Employed,Part-Time,8046.013712513613,2,33150.89388851737,662,16287.408178638394,1343.638896879426,1001.7084547688979,21289.782941005215,Stocks,High,Save for House,False,Good,False,Reduce Expenses
30,Urban,Divorced,3,Student,Full-Time,6171.059990971447,5,0.0,520,7467.905395478838,735.1330586196262,939.167225943532,25074.09967492627,Cryptocurrency,High,Retirement,True,Average,True,Reduce Expenses
44,Suburban,Married,3,Unemployed,Part-Time,5397.187298119958,27,27366.40713981054,620,13636.799870979334,741.8868588252276,1130.4852269646537,11265.260545555062,Stocks,High,Retirement,False,Average,False,Reduce Expenses
67,Urban,Single,1,Retired,Part-Time,185.66801560429576,16,14519.109401513175,340,8855.60480100661,1039.935411652484,1224.4197489164962,4669.050756581311,Cryptocurrency,Medium,Education,False,Average,False,Invest in Stocks
37,Rural,Divorced,1,Self-Employed,Full-Time,5618.014010540872,24,17425.946853685073,729,0.0,1534.7412675348878,328.246229058616,19278.509694802266,Bonds,Low,Save for House,True,Good,True,Reduce Expenses
30,Urban,Divorced,1,Retired,Contract,6600.964973437038,6,35474.88583731962,446,19282.813939182604,1557.482181568881,1146.4736507308646,18980.294627082723,Cryptocurrency,Low,Education,True,Average,True,Reduce Expenses
56,Rural,Divorced,2,Unemployed,Intern,3454.8459756398834,13,22107.568002981392,589,10164.419858263906,1566.6467338445455,1173.8476652523675,31219.020543865743,None,Medium,Healthcare,False,Average,True,Increase Savings
25,Urban,Divorced,4,Unemployed,Contract,5128.10939149789,17,7173.728556711825,597,14062.128170579472,1540.8255056972657,749.5354769269769,35784.931174744146,Real Estate,Medium,Education,False,Good,True,Reduce Expenses
34,Rural,Married,1,Retired,Contract,4037.632321637684,5,19816.17537007488,811,4638.5691556860365,1162.6559437302092,1075.9273692259503,26421.23212954428,Real Estate,High,Save for House,True,Poor,False,Increase Savings
47,Urban,Married,3,Student,Contract,3957.2451088676426,18,16495.666519607228,750,9130.528906993308,1591.265379183668,465.74345973797966,18611.446077344026,Cryptocurrency,High,Save for House,False,Average,False,Invest in Stocks
18,Urban,Single,4,Retired,Intern,3308.2174112063094,19,15782.754819613607,674,6181.547992060267,1203.7642333501722,1039.9547772863893,20511.04682387719,None,High,Retirement,True,Average,True,Invest in Stocks
41,Suburban,Single,1,Employed,Contract,5531.632855921341,2,37690.029108742856,636,4766.890766981741,1089.2361506315933,723.7227731674901,28627.692671250945,None,High,Travel,True,Good,True,Invest in Stocks
33,Rural,Divorced,0,Retired,Part-Time,4849.107116034911,24,10179.6817922147,553,8139.888832217983,922.5446771066908,1392.1036738833209,17184.781762269406,Stocks,High,Travel,True,Poor,True,Reduce Expenses
28,Urban,Single,1,Retired,Intern,4491.073353134851,23,8103.314256667962,410,9288.147827403467,1246.2332993139648,901.5588167019366,21924.749243478367,None,Low,Education,True,Average,True,Reduce Expenses
21,Suburban,Widowed,1,Student,Part-Time,6941.880922726931,17,23756.803203498603,619,13845.259363086869,715.7639371363146,494.2323299264511,40547.69536374279,Bonds,High,Healthcare,True,Good,False,Reduce Expenses
21,Urban,Divorced,2,Employed,Part-Time,7199.223200744285,0,29583.688790267573,637,5612.5848300361595,836.6110226468841,965.9034544156333,15759.536340033674,None,Low,Education,False,Average,True,Increase Savings
34,Suburban,Single,2,Unemployed,Contract,6317.7567206619315,28,17992.438372378183,587,11255.240659826966,2005.4091894834703,982.1563212026457,20254.159408068826,Real Estate,High,Retirement,True,Average,True,Reduce Expenses
66,Urban,Single,1,Employed,Part-Time,6965.206369486765,1,1526.7255535899894,804,8834.565060751207,953.54059420488,568.0716194246828,33770.59643030261,Bonds,Medium,Education,False,Poor,False,Reduce Expenses
27,Suburban,Widowed,2,Retired,Contract,4410.515213583736,11,21631.196435024336,745,5026.270029020175,2268.827827372402,513.19167796849,18723.253594354243,Cryptocurrency,Low,Travel,True,Poor,True,Reduce Expenses
38,Rural,Divorced,0,Unemployed,Part-Time,9825.884668822251,19,56363.82299181394,387,13716.337322177267,467.25642688202834,528.9818005067611,29850.93814465085,Cryptocurrency,Low,Travel,True,Poor,True,Reduce Expenses
55,Urban,Married,4,Student,Part-Time,5655.59762571363,18,28494.699414798994,797,9796.379996565598,1259.3753353125987,760.4631421649868,15482.243972498884,Bonds,Medium,Retirement,False,Good,True,Reduce Expenses
66,Rural,Divorced,4,Unemployed,Full-Time,2212.0608441563663,10,0.0,489,17390.839521643004,1492.5342800695046,810.9257058953363,21419.09245103301,None,Low,Save for House,True,Good,False,Invest in Stocks
35,Rural,Married,2,Student,Part-Time,3226.8698943890067,1,5725.317479991296,367,10295.940603771001,2012.2718539875227,748.1673852579459,22155.319855136804,None,Low,Save for House,False,Good,True,Increase Savings
27,Suburban,Single,1,Retired,Contract,5643.85158460857,8,21402.510384397923,668,6998.222300418002,1276.8611269690775,658.462510145972,39517.40860051592,Bonds,Medium,Education,False,Good,False,Invest in Stocks
62,Rural,Married,0,Employed,Full-Time,3214.027770937225,9,28127.40564089737,373,20448.416718053195,932.1994302290511,1019.5678119399697,21646.556612741846,Cryptocurrency,Low,Travel,True,Poor,True,Increase Savings
33,Suburban,Divorced,0,Employed,Full-Time,5289.250379946038,12,9564.896649331342,406,6500.149713608998,1827.863781795954,686.4166080413245,19898.251680865167,Real Estate,Medium,Education,False,Good,True,Increase Savings
56,Suburban,Single,3,Employed,Intern,2579.8233022248082,13,52462.59394062069,357,13183.829467591335,1969.2303869265515,540.2319649450296,19280.63313523597,Cryptocurrency,Medium,Healthcare,False,Poor,False,Invest in Stocks
32,Suburban,Married,2,Employed,Intern,5334.038376643626,1,28067.787995553095,529,9659.443588846909,1833.7788990532144,844.4007452316296,28790.71952000934,Cryptocurrency,High,Save for House,False,Poor,True,Increase Savings
51,Suburban,Married,3,Employed,Part-Time,5380.8619013007055,29,24989.657992157758,603,4932.406717984748,2202.714580315477,876.9650421351299,22605.361181395976,Real Estate,Low,Save for House,True,Good,True,Increase Savings
22,Suburban,Divorced,2,Self-Employed,Contract,6595.964556818441,25,38854.20269416401,516,12357.152666873644,1473.0375971393562,579.3624329488699,27634.808952279876,None,Medium,Education,False,Poor,False,Increase Savings
34,Urban,Single,3,Retired,Full-Time,4692.686491530448,14,23684.283967399646,653,7418.243994234348,1386.586503220508,971.0389037018326,17659.036737346305,Bonds,High,Travel,True,Poor,False,Reduce Expenses
54,Urban,Single,1,Employed,Part-Time,4820.839111840758,29,0.0,819,18933.060390790488,2082.9135810943553,751.6760834627067,25222.588836092713,None,Medium,Education,True,Good,True,Increase Savings
25,Rural,Married,2,Employed,Intern,2690.660188049038,12,14086.65929007883,760,6818.296097776976,1533.4564714910623,865.4181569418499,16114.076131682936,Cryptocurrency,High,Travel,True,Good,False,Invest in Stocks
41,Urban,Married,4,Student,Part-Time,5235.236174213267,0,10410.699826211703,810,14823.689138344613,1587.4221293660466,736.4935181942751,39361.26843312772,Bonds,Low,Travel,True,Poor,False,Reduce Expenses
45,Suburban,Married,2,Retired,Full-Time,4957.236495134061,28,14940.403439059977,438,6552.977372041953,593.0408400439842,631.6454533211854,23754.969493885656,Stocks,Low,Travel,False,Poor,False,Increase Savings
64,Suburban,Widowed,4,Student,Intern,8060.265899824968,1,21710.429434633323,756,13921.465438638937,1230.637531689494,516.8050175055874,15446.014696207258,Real Estate,Medium,Education,False,Average,True,Invest in Stocks
25,Urban,Single,3,Employed,Contract,3604.302458292747,26,30387.605805399573,799,10621.456049880217,1613.267465377139,422.6365102052744,6010.789657089586,None,High,Retirement,False,Average,False,Invest in Stocks
40,Rural,Married,3,Retired,Part-Time,8031.014125765266,11,8393.549803567425,813,15513.023313998438,777.5899333661675,889.3484464305186,21626.67300825337,Real Estate,High,Healthcare,False,Good,False,Reduce Expenses
52,Rural,Married,1,Retired,Part-Time,7091.694824687991,7,8521.613611799634,392,16408.300464803982,795.6458572974083,920.3453868823059,28477.90316423308,None,Low,Education,False,Poor,True,Reduce Expenses
48,Urban,Single,4,Retired,Part-Time,7292.332222813597,24,18835.403875202017,338,2085.862432947217,2229.6793342991705,1118.0742197418062,35737.37909493709,Cryptocurrency,Medium,Travel,False,Good,True,Increase Savings
34,Suburban,Widowed,1,Unemployed,Contract,7341.207869606436,23,28635.05468366381,764,12912.020851163774,1943.270423511416,573.2702883488097,11959.363468497577,Bonds,Medium,Education,True,Good,True,Reduce Expenses
45,Suburban,Single,0,Self-Employed,Contract,5415.885526165795,8,28265.509872747083,456,12596.006824283651,2016.2141153926066,1428.3124774227945,12719.362038247044,Bonds,High,Healthcare,True,Poor,False,Increase Savings
65,Rural,Widowed,4,Self-Employed,Part-Time,8348.45830390525,22,29004.400791172462,369,19117.643862414647,2545.7582875873395,947.6233263232026,10171.197904991375,Cryptocurrency,High,Education,True,Poor,True,Increase Savings
65,Urban,Divorced,2,Employed,Part-Time,8535.499552806832,12,36643.37394917375,624,12861.203219269906,1050.595923457446,800.6255400827101,14741.16896791603,Real Estate,Medium,Save for House,True,Poor,False,Increase Savings
68,Suburban,Single,4,Self-Employed,Contract,5872.4379096851835,2,14585.221167565047,555,5833.5956436983515,1102.4721958149726,1027.9002024609363,19430.309456342722,None,High,Retirement,False,Average,True,Invest in Stocks
29,Rural,Single,3,Retired,Part-Time,4611.771995892973,25,36801.9294538601,715,6568.940238355371,1448.822232643695,1269.1229757835538,20367.072064224285,None,Low,Save for House,False,Average,True,Increase Savings
41,Rural,Divorced,1,Unemployed,Part-Time,133.16837613953976,26,25018.163698128417,776,15120.281560511175,1770.0636476473203,978.1313875134173,27744.409941697486,Cryptocurrency,Medium,Save for House,False,Poor,False,Invest in Stocks
32,Urban,Single,0,Self-Employed,Contract,5770.329640080838,28,22368.44432001382,433,4341.743301346167,1682.3840011902205,1043.7738396699115,22975.045713956795,None,High,Education,False,Poor,False,Invest in Stocks
57,Rural,Divorced,1,Self-Employed,Full-Time,2696.0584237838284,16,47021.66703116755,746,7135.3151220755335,1933.227600997313,890.8473488603624,19289.073443773745,None,High,Healthcare,False,Poor,True,Reduce Expenses
48,Suburban,Widowed,0,Unemployed,Full-Time,5270.441947411258,1,15218.827198385286,378,8277.793500329637,915.5466334488387,668.1526432896592,34372.03121392193,Bonds,Medium,Healthcare,False,Poor,True,Increase Savings
